incident_key,time_key,location_key,industry_key,attack_type,attack_severity,data_compromised_GB,attack_duration_min,response_time_min,outcome,TSI_score
82544,82544,6,5,Brute Force,10,30.74,77,56,Success,5.855533333333334
82545,82545,2,7,Phishing,10,22.24,66,58,Success,5.633866666666667
82546,82546,1,3,Phishing,6,85.47,284,76,Failure,6.230766666666667
82547,82547,2,2,Phishing,1,45.43,174,165,Success,4.5129
82548,82548,4,5,Brute Force,1,9.94,237,33,Failure,1.2481999999999998
82549,82549,5,2,Cross-Site Scripting,2,51.93,129,146,Success,4.791233333333333
82550,82550,8,6,SQL Injection,3,69.24,277,11,Success,3.4605333333333332
82551,82551,7,6,Ransomware,10,1.38,93,89,Failure,5.524733333333334
82552,82552,2,6,SQL Injection,2,93.69,202,94,Success,5.177366666666666
82553,82553,3,3,DDoS,9,47.52,56,108,Failure,6.8256
82554,82554,10,3,Zero-Day Exploit,6,96.26,33,54,Failure,6.187800000000001
82555,82555,3,4,SQL Injection,10,44.73,20,69,Failure,6.491899999999999
82556,82556,1,2,Ransomware,10,30.21,85,132,Failure,7.106299999999999
82557,82557,2,4,DDoS,10,95.93,140,107,Success,8.661233333333334
82558,82558,8,8,DDoS,6,43.24,184,94,Failure,5.263866666666667
82559,82559,3,7,DDoS,7,7.97,229,152,Failure,5.572433333333334
82560,82560,7,7,Ransomware,2,35.42,201,16,Failure,2.1292666666666666
82561,82561,8,3,Zero-Day Exploit,9,0.02,201,157,Success,6.217266666666666
82562,82562,2,5,Zero-Day Exploit,6,86.93,88,68,Success,6.141233333333334
82563,82563,3,2,Cross-Site Scripting,3,98.7,171,148,Success,6.627666666666666
82564,82564,6,3,Malware,1,90.85,166,171,Failure,5.9755
82565,82565,9,4,Ransomware,8,51.69,21,116,Success,6.684033333333334
82566,82566,6,2,Zero-Day Exploit,7,49.06,135,54,Failure,5.171800000000001
82567,82567,9,3,Brute Force,6,61.52,184,180,Failure,7.2456000000000005
82568,82568,6,6,Phishing,4,90.89,105,153,Failure,6.8767000000000005
82569,82569,2,3,Brute Force,2,65.99,69,80,Success,4.113033333333333
82570,82570,3,8,Malware,5,27.65,131,165,Failure,5.5794999999999995
82571,82571,8,7,Ransomware,6,26.67,9,133,Success,5.416766666666668
82572,82572,4,3,DDoS,9,87.39,196,146,Success,8.655033333333334
82573,82573,3,2,Brute Force,9,97.72,290,146,Success,8.964933333333333
82574,82574,9,1,DDoS,6,59.5,120,21,Failure,4.535
82575,82575,1,6,Malware,1,96.63,3,49,Success,4.115566666666666
82576,82576,5,6,Phishing,1,54.49,180,69,Success,3.1847000000000003
82577,82577,10,4,Cross-Site Scripting,3,22.1,88,138,Failure,4.163
82578,82578,8,3,Malware,2,70.01,64,1,Failure,2.9169666666666663
82579,82579,5,1,Zero-Day Exploit,8,94.86,158,136,Failure,8.312466666666666
82580,82580,4,7,Zero-Day Exploit,8,23.75,277,59,Success,4.895833333333333
82581,82581,3,2,Brute Force,8,16.46,91,103,Success,5.410466666666666
82582,82582,4,1,SQL Injection,2,26.97,147,133,Failure,3.825766666666667
82583,82583,2,5,Cross-Site Scripting,9,80.98,224,82,Success,7.396066666666667
82584,82584,1,1,Malware,10,59.89,72,88,Failure,7.263366666666666
82585,82585,2,3,Ransomware,4,79.02,299,164,Success,6.7039333333333335
82586,82586,4,8,Malware,2,51.16,170,16,Success,2.6014666666666666
82587,82587,8,5,Cross-Site Scripting,2,92.71,62,77,Success,4.864633333333333
82588,82588,10,4,Cross-Site Scripting,2,66.82,125,161,Success,5.487933333333332
82589,82589,3,5,Ransomware,1,93.94,28,22,Failure,3.5848666666666666
82590,82590,10,1,Malware,7,45.38,72,63,Success,5.2114
82591,82591,8,7,Ransomware,10,99.98,46,113,Success,8.882733333333332
82592,82592,2,5,Ransomware,8,44.51,163,112,Failure,6.401966666666667
82593,82593,6,8,Cross-Site Scripting,7,17.54,67,29,Success,3.8095333333333334
82594,82594,7,3,Brute Force,4,72.18,185,173,Failure,6.648733333333333
82595,82595,8,1,Ransomware,6,41.84,14,125,Failure,5.738533333333335
82596,82596,7,4,Ransomware,7,42.77,127,36,Success,4.6831
82597,82597,5,1,SQL Injection,2,31.1,80,167,Success,4.516333333333334
82598,82598,9,4,Zero-Day Exploit,9,59.62,123,73,Success,6.605266666666667
82599,82599,8,1,Cross-Site Scripting,3,59.55,293,150,Failure,5.4864999999999995
82600,82600,7,6,Zero-Day Exploit,3,60.84,268,28,Success,3.491866666666667
82601,82601,4,6,Cross-Site Scripting,5,71.69,177,31,Failure,4.667366666666666
82602,82602,3,3,DDoS,7,17.73,23,28,Success,3.798566666666667
82603,82603,3,5,Cross-Site Scripting,10,28.1,88,13,Success,5.059666666666667
82604,82604,1,8,Ransomware,4,38.58,20,117,Success,4.7074
82605,82605,7,2,Zero-Day Exploit,5,75.22,283,108,Success,6.0566
82606,82606,2,2,DDoS,10,81.9,287,86,Success,7.890333333333334
82607,82607,6,2,SQL Injection,10,0.33,48,69,Failure,5.1599
82608,82608,8,2,Ransomware,1,17.24,68,133,Failure,3.133866666666667
82609,82609,4,6,Brute Force,8,54.26,35,44,Success,5.561133333333333
82610,82610,5,8,Brute Force,2,22.25,69,163,Failure,4.184166666666666
82611,82611,3,3,Malware,10,83.35,143,28,Failure,6.9671666666666665
82612,82612,8,3,Zero-Day Exploit,10,99.89,35,142,Failure,9.363366666666668
82613,82613,3,4,Brute Force,4,30.79,46,1,Failure,2.5403666666666664
82614,82614,7,4,SQL Injection,8,26.94,126,58,Failure,4.974866666666667
82615,82615,2,4,Phishing,8,63.87,1,1,Success,5.132766666666666
82616,82616,1,7,Brute Force,6,95.94,183,64,Failure,6.344866666666666
82617,82617,8,7,Zero-Day Exploit,6,55.84,31,111,Failure,5.9252
82618,82618,6,3,Cross-Site Scripting,8,17.08,211,30,Success,4.2124
82619,82619,6,1,Cross-Site Scripting,10,33.92,259,72,Success,6.2176
82620,82620,2,6,DDoS,8,30.59,62,112,Failure,5.984366666666666
82621,82621,8,2,Phishing,9,74.65,160,64,Failure,6.906166666666667
82622,82622,6,7,Brute Force,9,92.78,97,104,Failure,8.116733333333332
82623,82623,3,6,Brute Force,7,89.13,37,24,Success,5.873900000000001
82624,82624,1,6,Phishing,9,99.57,152,8,Failure,6.720433333333333
82625,82625,9,1,Cross-Site Scripting,10,95.79,174,69,Success,8.0237
82626,82626,3,6,Phishing,6,64.96,212,35,Success,4.932133333333334
82627,82627,10,8,DDoS,2,36.63,106,42,Failure,2.5989
82628,82628,5,2,Phishing,3,4.7,213,74,Success,2.5743333333333336
82629,82629,7,6,Malware,4,50.54,142,135,Failure,5.3662
82630,82630,6,2,Brute Force,3,67.26,46,151,Success,5.734466666666667
82631,82631,4,6,Cross-Site Scripting,4,89.37,189,13,Failure,4.497766666666667
82632,82632,7,4,Cross-Site Scripting,5,17.45,138,17,Failure,2.806833333333333
82633,82633,2,1,Cross-Site Scripting,7,40.24,268,5,Success,4.090533333333333
82634,82634,6,8,Brute Force,9,51.13,8,164,Failure,7.867233333333333
82635,82635,7,8,Malware,8,63.64,297,22,Failure,5.475866666666666
82636,82636,10,8,Malware,3,56.45,66,139,Success,5.210166666666666
82637,82637,7,4,Phishing,8,42.95,240,16,Failure,4.755166666666667
82638,82638,6,6,Ransomware,5,95.89,163,42,Failure,5.5767
82639,82639,4,3,Cross-Site Scripting,3,43.59,248,115,Success,4.424366666666666
82640,82640,5,7,Ransomware,3,94.22,10,142,Failure,6.393266666666666
82641,82641,7,7,Brute Force,2,74.82,198,130,Failure,5.211266666666667
82642,82642,2,5,Malware,3,54.65,11,6,Failure,2.9395000000000002
82643,82643,4,3,SQL Injection,6,6.15,228,44,Failure,3.3178333333333336
82644,82644,8,2,SQL Injection,7,0.05,207,163,Success,5.518166666666667
82645,82645,10,2,Brute Force,5,53.61,172,169,Failure,6.424966666666666
82646,82646,5,2,Cross-Site Scripting,1,27.83,40,144,Failure,3.6349
82647,82647,2,6,Ransomware,10,47.14,111,12,Success,5.6142
82648,82648,8,1,SQL Injection,2,78.84,122,6,Success,3.2652000000000005
82649,82649,8,3,Zero-Day Exploit,9,1.67,107,124,Failure,5.7167666666666666
82650,82650,5,7,Cross-Site Scripting,6,49.25,143,115,Failure,5.794166666666667
82651,82651,2,7,SQL Injection,4,30.98,290,24,Failure,2.9294
82652,82652,2,8,Zero-Day Exploit,6,16.58,57,32,Success,3.4307333333333334
82653,82653,3,7,Brute Force,7,71.96,250,121,Failure,6.975466666666668
82654,82654,6,2,SQL Injection,7,68.07,80,105,Failure,6.5921
82655,82655,8,2,Phishing,5,84.28,92,66,Failure,5.628399999999999
82656,82656,8,5,SQL Injection,4,44.25,27,50,Success,3.7608333333333333
82657,82657,1,5,DDoS,1,83.23,28,125,Failure,4.9802333333333335
82658,82658,6,7,Brute Force,6,98.74,142,10,Failure,5.528866666666667
82659,82659,4,1,Cross-Site Scripting,5,66.18,275,69,Failure,5.135400000000001
82660,82660,6,3,DDoS,9,83.14,281,89,Failure,7.577533333333333
82661,82661,9,6,DDoS,8,32.76,202,37,Success,4.7994666666666665
82662,82662,9,2,SQL Injection,5,77.79,214,122,Failure,6.3670333333333335
82663,82663,4,5,Brute Force,7,54.81,235,96,Failure,6.0443
82664,82664,5,5,Zero-Day Exploit,7,52.66,211,60,Success,5.3798
82665,82665,9,3,Ransomware,2,25.19,106,73,Failure,2.7723666666666666
82666,82666,6,7,Brute Force,4,99.6,188,45,Failure,5.338
82667,82667,2,2,Ransomware,1,47.17,276,118,Failure,3.781766666666667
82668,82668,1,6,Malware,1,23.83,111,149,Failure,3.598233333333333
82669,82669,2,3,Zero-Day Exploit,7,22.29,92,118,Success,5.435366666666667
82670,82670,5,3,Zero-Day Exploit,10,76.57,58,107,Success,8.080433333333334
82671,82671,5,2,Malware,7,75.88,229,80,Failure,6.409733333333333
82672,82672,9,7,SQL Injection,3,62.41,227,42,Failure,3.7723000000000004
82673,82673,7,2,DDoS,8,97.83,223,45,Success,6.8849
82674,82674,5,3,SQL Injection,7,24.27,263,167,Failure,6.3114333333333335
82675,82675,4,4,SQL Injection,5,36.9,36,38,Success,3.7403333333333335
82676,82676,7,8,SQL Injection,4,31.81,244,18,Success,2.8543
82677,82677,9,7,Phishing,2,16.94,265,54,Success,2.2081999999999997
82678,82678,4,1,Cross-Site Scripting,3,26.63,153,156,Failure,4.5989
82679,82679,6,4,Phishing,2,76.05,37,147,Failure,5.531499999999999
82680,82680,9,4,Ransomware,4,56.63,231,131,Success,5.482233333333333
82681,82681,4,3,Brute Force,2,76.45,257,146,Success,5.526833333333332
82682,82682,7,1,Malware,10,82.56,83,101,Success,8.160133333333333
82683,82683,5,8,Phishing,1,66.13,142,129,Failure,4.533899999999999
82684,82684,4,5,Ransomware,1,43.57,141,50,Success,2.5404333333333327
82685,82685,10,2,Phishing,6,85.4,167,174,Failure,7.862
82686,82686,5,8,DDoS,10,95.6,93,147,Success,9.318
82687,82687,1,1,Zero-Day Exploit,5,18.33,180,105,Success,4.2999
82688,82688,5,1,Malware,1,49.03,18,173,Success,4.7542333333333335
82689,82689,10,2,Malware,4,24.27,157,160,Success,4.994766666666667
82690,82690,2,7,DDoS,8,7.63,146,64,Failure,4.495566666666667
82691,82691,7,8,Zero-Day Exploit,7,90.52,17,37,Success,6.132266666666666
82692,82692,5,3,Ransomware,10,49.61,173,132,Success,7.6883
82693,82693,5,8,SQL Injection,5,31.34,210,46,Success,3.7068666666666665
82694,82694,4,8,Cross-Site Scripting,5,11.82,130,52,Success,3.2212666666666667
82695,82695,4,3,DDoS,3,72.9,173,64,Failure,4.453666666666667
82696,82696,6,4,DDoS,7,7.89,192,120,Failure,5.0367
82697,82697,5,6,DDoS,4,52.14,33,137,Success,5.447533333333333
82698,82698,7,7,DDoS,8,71.84,27,163,Failure,8.071866666666667
82699,82699,4,6,SQL Injection,10,32.11,7,136,Failure,7.229966666666667
82700,82700,7,5,Malware,4,56.68,297,14,Failure,3.533733333333333
82701,82701,7,7,Ransomware,6,92.39,299,120,Success,7.1717
82702,82702,4,8,DDoS,10,28.53,261,27,Success,5.3059
82703,82703,3,2,SQL Injection,3,13.99,104,20,Success,1.9530333333333334
82704,82704,6,2,Zero-Day Exploit,4,17.73,118,107,Success,3.915233333333333
82705,82705,5,6,SQL Injection,10,55.21,64,179,Success,8.639633333333332
82706,82706,6,8,Cross-Site Scripting,3,80.16,225,40,Failure,4.271466666666667
82707,82707,3,5,Brute Force,9,66.2,224,38,Failure,6.219333333333333
82708,82708,6,7,Zero-Day Exploit,1,73.14,139,114,Success,4.494199999999999
82709,82709,7,2,SQL Injection,6,91.48,288,178,Success,8.111066666666666
82710,82710,5,7,DDoS,4,72.55,253,86,Success,5.209833333333333
82711,82711,9,8,SQL Injection,9,19.34,272,73,Success,5.396866666666667
82712,82712,10,2,DDoS,10,64.51,84,133,Success,8.151966666666667
82713,82713,2,5,Malware,10,7.54,75,162,Success,6.9262
82714,82714,3,5,Brute Force,3,76.75,225,177,Success,6.4525
82715,82715,6,2,Zero-Day Exploit,1,6.86,240,156,Success,3.2058
82716,82716,8,6,Cross-Site Scripting,2,60.66,183,20,Failure,2.953133333333333
82717,82717,5,4,Zero-Day Exploit,1,54.01,243,66,Failure,3.1202999999999994
82718,82718,6,3,Malware,9,87.24,175,148,Success,8.683866666666667
82719,82719,3,8,Phishing,9,84.53,273,16,Success,6.402566666666667
82720,82720,3,5,Brute Force,1,11.93,136,76,Success,2.024566666666667
82721,82721,10,4,Phishing,8,41.85,154,28,Failure,4.9221666666666675
82722,82722,6,5,DDoS,8,41.47,109,178,Failure,7.410766666666667
82723,82723,6,2,Cross-Site Scripting,6,60.33,199,42,Failure,4.9099
82724,82724,6,1,Cross-Site Scripting,7,22.13,166,98,Failure,5.0972333333333335
82725,82725,4,7,Ransomware,9,22.71,145,156,Failure,6.8812999999999995
82726,82726,8,5,SQL Injection,6,58.46,93,155,Failure,6.737133333333333
82727,82727,5,3,SQL Injection,7,76.15,138,85,Failure,6.501166666666667
82728,82728,4,6,Malware,6,98.87,71,70,Failure,6.532766666666667
82729,82729,1,4,DDoS,8,36.86,182,92,Success,5.839133333333333
82730,82730,7,8,Ransomware,7,39.1,277,87,Failure,5.423
82731,82731,2,1,Zero-Day Exploit,4,23.62,220,55,Success,3.225266666666667
82732,82732,6,2,SQL Injection,5,74.6,8,23,Failure,4.621333333333332
82733,82733,6,2,Zero-Day Exploit,3,7.49,120,80,Success,2.7580333333333336
82734,82734,9,8,Phishing,6,29.13,61,4,Success,3.340566666666667
82735,82735,1,6,SQL Injection,7,25.55,262,133,Success,5.783166666666667
82736,82736,8,5,SQL Injection,1,64.26,299,68,Failure,3.461133333333333
82737,82737,9,5,Brute Force,1,70.53,253,18,Success,2.8159
82738,82738,10,4,Zero-Day Exploit,6,45.87,196,43,Success,4.492766666666667
82739,82739,5,7,Ransomware,5,28.12,96,133,Success,5.060266666666667
82740,82740,3,7,Ransomware,2,72.1,22,104,Success,4.6963333333333335
82741,82741,2,6,Malware,5,94.33,102,169,Success,7.646566666666667
82742,82742,6,5,Cross-Site Scripting,7,84.94,176,61,Success,6.364866666666667
82743,82743,8,4,Malware,2,86.67,61,17,Success,3.6834333333333333
82744,82744,9,7,DDoS,10,27.19,61,70,Failure,5.982366666666666
82745,82745,1,6,SQL Injection,4,89.63,122,31,Success,4.8055666666666665
82746,82746,3,7,Phishing,5,58.12,141,60,Success,4.7436
82747,82747,9,6,SQL Injection,2,99.68,283,69,Failure,4.9404
82748,82748,7,6,DDoS,9,79.07,167,113,Success,7.855433333333334
82749,82749,5,2,Cross-Site Scripting,10,28.73,212,6,Success,4.9619
82750,82750,8,6,Phishing,10,36.12,19,20,Failure,5.416933333333333
82751,82751,7,1,Cross-Site Scripting,6,85.0,51,31,Success,5.466666666666667
82752,82752,8,8,Malware,10,55.42,248,33,Success,6.212599999999999
82753,82753,3,5,SQL Injection,5,94.65,167,132,Failure,7.0394999999999985
82754,82754,4,3,SQL Injection,10,11.97,210,25,Failure,4.775766666666667
82755,82755,3,7,Zero-Day Exploit,3,25.16,89,131,Success,4.138133333333333
82756,82756,4,6,Brute Force,5,35.64,158,68,Failure,4.202533333333333
82757,82757,6,2,Phishing,3,70.3,223,94,Success,4.875666666666667
82758,82758,9,1,DDoS,3,68.49,231,57,Failure,4.2047
82759,82759,1,8,Ransomware,7,23.75,146,26,Success,3.9458333333333333
82760,82760,3,2,SQL Injection,4,42.54,128,85,Failure,4.292866666666667
82761,82761,7,3,DDoS,3,91.98,162,125,Success,6.0427333333333335
82762,82762,9,1,Phishing,1,60.48,267,175,Success,5.131066666666666
82763,82763,5,6,Malware,10,33.73,205,111,Failure,6.8619
82764,82764,10,8,Brute Force,3,16.5,176,170,Failure,4.528333333333334
82765,82765,3,4,Malware,2,25.4,75,70,Success,2.7286666666666664
82766,82766,1,6,Cross-Site Scripting,3,61.53,174,59,Success,4.029233333333333
82767,82767,7,8,Zero-Day Exploit,1,89.92,274,87,Failure,4.5476
82768,82768,2,2,Zero-Day Exploit,1,36.81,90,87,Success,2.9543
82769,82769,2,1,Malware,4,10.59,214,65,Failure,3.001033333333333
82770,82770,3,1,SQL Injection,2,56.97,293,9,Failure,2.6591
82771,82771,7,3,DDoS,1,18.28,222,70,Success,2.1150666666666664
82772,82772,10,2,Ransomware,4,17.11,167,128,Success,4.2466333333333335
82773,82773,6,7,Phishing,6,37.36,235,19,Success,3.837466666666667
82774,82774,9,2,Ransomware,5,92.51,75,52,Success,5.641966666666666
82775,82775,3,7,Brute Force,2,7.29,24,161,Failure,3.7020333333333335
82776,82776,8,4,Cross-Site Scripting,8,31.18,44,111,Success,5.9854
82777,82777,4,1,Phishing,1,88.98,95,58,Failure,4.036066666666667
82778,82778,10,3,Cross-Site Scripting,4,25.95,4,23,Success,2.7618333333333336
82779,82779,3,7,Ransomware,5,80.29,102,36,Success,5.008699999999999
82780,82780,5,4,Ransomware,1,6.11,101,1,Failure,0.5999666666666668
82781,82781,8,8,Zero-Day Exploit,9,25.63,297,41,Success,5.052233333333334
82782,82782,9,7,SQL Injection,7,23.28,229,158,Success,6.131733333333333
82783,82783,10,6,Zero-Day Exploit,8,41.96,222,28,Failure,4.925466666666667
82784,82784,3,8,Brute Force,1,88.14,52,159,Success,5.6941999999999995
82785,82785,2,8,Brute Force,2,19.37,125,120,Failure,3.3811
82786,82786,10,5,Phishing,5,90.55,100,4,Success,4.783166666666666
82787,82787,1,4,Ransomware,6,30.17,124,99,Failure,4.9551
82788,82788,4,5,Malware,8,32.12,36,18,Failure,4.4636
82789,82789,6,6,Malware,2,65.37,159,162,Failure,5.4611
82790,82790,5,8,Ransomware,2,21.52,114,102,Failure,3.1456
82791,82791,9,5,Ransomware,3,44.45,285,98,Failure,4.166833333333333
82792,82792,8,4,Brute Force,1,90.06,66,48,Failure,3.9017999999999997
82793,82793,9,2,DDoS,3,26.35,294,85,Failure,3.407166666666667
82794,82794,8,5,SQL Injection,3,66.48,174,37,Success,3.811066666666667
82795,82795,8,8,Ransomware,8,29.64,22,97,Failure,5.705866666666666
82796,82796,3,3,Malware,1,9.14,54,57,Failure,1.6242
82797,82797,7,6,SQL Injection,5,25.37,142,166,Failure,5.5277666666666665
82798,82798,5,3,Cross-Site Scripting,7,15.32,64,88,Success,4.726266666666667
82799,82799,10,4,SQL Injection,6,48.55,182,177,Success,6.8065
82800,82800,6,4,Zero-Day Exploit,1,4.16,299,153,Failure,3.0747999999999998
82801,82801,3,8,Brute Force,8,0.13,222,96,Failure,4.8039
82802,82802,9,2,Ransomware,5,21.6,238,146,Success,5.081333333333333
82803,82803,6,8,SQL Injection,10,17.99,122,121,Failure,6.556366666666667
82804,82804,4,1,Brute Force,8,11.73,73,93,Failure,5.1019000000000005
82805,82805,7,8,Zero-Day Exploit,4,6.41,101,136,Failure,4.058966666666667
82806,82806,1,3,Zero-Day Exploit,6,33.58,275,22,Success,3.7740666666666667
82807,82807,2,3,Cross-Site Scripting,1,15.15,234,53,Failure,1.7378333333333336
82808,82808,8,6,Phishing,1,16.55,222,160,Success,3.5631666666666666
82809,82809,9,7,DDoS,8,12.23,119,51,Success,4.4169
82810,82810,4,1,Cross-Site Scripting,8,81.14,130,68,Success,6.767533333333333
82811,82811,8,5,Zero-Day Exploit,3,31.08,242,144,Failure,4.5324
82812,82812,6,5,SQL Injection,2,90.57,53,156,Success,6.117099999999999
82813,82813,9,2,Phishing,8,5.17,87,71,Failure,4.538433333333334
82814,82814,6,6,Cross-Site Scripting,6,63.75,290,1,Failure,4.329166666666667
82815,82815,4,6,Ransomware,2,37.82,250,158,Success,4.567933333333333
82816,82816,7,2,Ransomware,1,4.94,106,107,Success,2.3315333333333337
82817,82817,1,3,DDoS,8,59.05,252,94,Success,6.538166666666667
82818,82818,8,2,Brute Force,7,74.31,110,112,Success,6.895966666666666
82819,82819,9,4,Zero-Day Exploit,4,7.42,271,19,Success,2.139266666666667
82820,82820,10,3,DDoS,2,20.33,205,166,Failure,4.176566666666667
82821,82821,6,1,Zero-Day Exploit,5,39.46,290,171,Failure,6.033799999999999
82822,82822,4,7,Cross-Site Scripting,7,55.05,74,131,Success,6.634833333333333
82823,82823,6,7,SQL Injection,2,68.04,39,172,Success,5.707866666666668
82824,82824,10,5,Zero-Day Exploit,8,87.54,250,10,Success,5.992866666666667
82825,82825,6,3,Brute Force,2,0.7,108,100,Failure,2.4876666666666667
82826,82826,6,4,Phishing,2,24.73,89,2,Failure,1.5752333333333335
82827,82827,9,4,Cross-Site Scripting,2,74.89,97,92,Success,4.580033333333333
82828,82828,2,3,DDoS,2,34.07,286,65,Success,2.9054333333333333
82829,82829,8,5,Phishing,3,43.17,79,133,Failure,4.711766666666667
82830,82830,7,4,Cross-Site Scripting,1,56.06,58,163,Failure,4.798466666666666
82831,82831,4,4,SQL Injection,4,80.54,65,20,Failure,4.3495333333333335
82832,82832,4,8,Zero-Day Exploit,3,30.59,175,89,Failure,3.6010333333333335
82833,82833,9,4,SQL Injection,3,31.73,13,44,Success,2.8852333333333338
82834,82834,4,8,DDoS,7,95.14,263,154,Success,8.220866666666666
82835,82835,4,7,Phishing,2,37.29,254,32,Failure,2.4520333333333335
