time_key,timestamp,hour,day,month,quarter,year
91409,2024-04-02 01:22:29.597039,1,Tuesday,April,2,2024
91410,2024-04-10 22:37:09.597043,22,Wednesday,April,2,2024
91411,2024-03-29 06:21:29.597049,6,Friday,March,1,2024
91412,2024-04-02 19:54:18.597054,19,Tuesday,April,2,2024
91413,2024-03-17 21:45:35.597060,21,Sunday,March,1,2024
91414,2023-12-26 05:20:36.597065,5,Tuesday,December,4,2023
91415,2023-11-11 01:15:16.597070,1,Saturday,November,4,2023
91416,2023-10-28 05:22:00.597076,5,Saturday,October,4,2023
91417,2024-01-13 17:58:14.597082,17,Saturday,January,1,2024
91418,2024-07-13 13:27:44.597107,13,Saturday,July,3,2024
91419,2023-11-20 18:23:25.597113,18,Monday,November,4,2023
91420,2023-09-07 00:02:09.597119,0,Thursday,September,3,2023
91421,2024-01-10 13:46:43.597124,13,Wednesday,January,1,2024
91422,2023-09-09 11:11:58.597129,11,Saturday,September,3,2023
91423,2024-05-20 08:21:41.597135,8,Monday,May,2,2024
91424,2024-07-20 16:41:16.597140,16,Saturday,July,3,2024
91425,2024-04-01 18:53:19.597145,18,Monday,April,2,2024
91426,2024-03-30 08:43:40.597151,8,Saturday,March,1,2024
91427,2023-12-03 08:22:23.597156,8,Sunday,December,4,2023
91428,2024-02-15 20:21:38.597161,20,Thursday,February,1,2024
91429,2024-09-05 10:34:15.597166,10,Thursday,September,3,2024
91430,2023-09-05 22:49:24.597172,22,Tuesday,September,3,2023
91431,2024-08-07 07:12:32.597178,7,Wednesday,August,3,2024
91432,2024-08-27 03:43:44.597182,3,Tuesday,August,3,2024
91433,2023-11-08 06:47:27.597188,6,Wednesday,November,4,2023
91434,2024-04-20 20:06:32.597193,20,Saturday,April,2,2024
91435,2024-05-28 08:54:31.597198,8,Tuesday,May,2,2024
91436,2023-09-27 01:17:32.597204,1,Wednesday,September,3,2023
91437,2023-10-25 10:06:54.597210,10,Wednesday,October,4,2023
91438,2023-10-24 02:09:34.597215,2,Tuesday,October,4,2023
91439,2024-06-08 07:57:06.597220,7,Saturday,June,2,2024
91440,2023-11-22 17:18:48.597225,17,Wednesday,November,4,2023
91441,2024-02-08 08:52:24.597231,8,Thursday,February,1,2024
91442,2023-10-16 13:05:58.597236,13,Monday,October,4,2023
91443,2024-03-05 03:48:25.597242,3,Tuesday,March,1,2024
91444,2023-10-29 09:55:31.597247,9,Sunday,October,4,2023
91445,2023-09-23 15:52:05.597252,15,Saturday,September,3,2023
91446,2024-04-04 18:39:11.597258,18,Thursday,April,2,2024
91447,2023-10-04 05:13:59.597263,5,Wednesday,October,4,2023
91448,2024-08-27 01:31:41.597268,1,Tuesday,August,3,2024
91449,2023-10-26 19:33:14.597274,19,Thursday,October,4,2023
91450,2024-09-03 17:28:57.597279,17,Tuesday,September,3,2024
91451,2024-07-21 05:51:22.597284,5,Sunday,July,3,2024
91452,2024-03-18 13:59:06.597289,13,Monday,March,1,2024
91453,2024-04-29 11:58:04.597295,11,Monday,April,2,2024
91454,2024-08-15 21:20:44.597305,21,Thursday,August,3,2024
91455,2024-08-17 17:39:50.597311,17,Saturday,August,3,2024
91456,2023-09-25 00:51:03.597316,0,Monday,September,3,2023
91457,2024-05-15 15:48:28.597322,15,Wednesday,May,2,2024
91458,2024-08-05 05:04:27.597327,5,Monday,August,3,2024
91459,2024-02-01 19:11:47.597332,19,Thursday,February,1,2024
91460,2024-07-15 05:10:09.597337,5,Monday,July,3,2024
91461,2024-07-06 14:13:11.597343,14,Saturday,July,3,2024
91462,2024-03-16 08:36:59.597348,8,Saturday,March,1,2024
91463,2024-07-29 22:54:34.597353,22,Monday,July,3,2024
91464,2024-04-28 20:03:43.597358,20,Sunday,April,2,2024
91465,2024-03-22 12:33:03.597363,12,Friday,March,1,2024
91466,2024-01-20 03:02:30.597369,3,Saturday,January,1,2024
91467,2024-06-20 11:28:46.597374,11,Thursday,June,2,2024
91468,2023-12-28 17:44:02.597379,17,Thursday,December,4,2023
91469,2024-06-19 06:05:54.597385,6,Wednesday,June,2,2024
91470,2023-09-20 07:14:32.597392,7,Wednesday,September,3,2023
91471,2024-08-10 11:56:11.597398,11,Saturday,August,3,2024
91472,2023-11-20 21:20:54.597403,21,Monday,November,4,2023
91473,2024-08-07 04:00:53.597408,4,Wednesday,August,3,2024
91474,2024-03-15 11:03:26.597414,11,Friday,March,1,2024
91475,2023-11-26 06:17:26.597419,6,Sunday,November,4,2023
91476,2024-06-25 04:01:54.597424,4,Tuesday,June,2,2024
91477,2024-07-15 13:53:54.597430,13,Monday,July,3,2024
91478,2023-12-13 02:01:27.597435,2,Wednesday,December,4,2023
91479,2024-06-18 10:01:06.597440,10,Tuesday,June,2,2024
91480,2023-12-22 10:43:19.597446,10,Friday,December,4,2023
91481,2024-09-05 01:31:24.597451,1,Thursday,September,3,2024
91482,2023-11-29 08:55:39.597456,8,Wednesday,November,4,2023
91483,2023-12-23 08:15:10.597461,8,Saturday,December,4,2023
91484,2023-11-10 16:13:26.597467,16,Friday,November,4,2023
91485,2023-11-29 07:57:05.597473,7,Wednesday,November,4,2023
91486,2024-06-07 23:31:20.597478,23,Friday,June,2,2024
91487,2024-05-12 09:40:44.597483,9,Sunday,May,2,2024
91488,2023-10-06 07:05:13.597488,7,Friday,October,4,2023
91489,2024-01-12 11:02:44.597494,11,Friday,January,1,2024
91490,2024-06-16 15:31:30.597499,15,Sunday,June,2,2024
91491,2023-10-28 11:44:41.597505,11,Saturday,October,4,2023
91492,2024-07-26 20:02:53.597511,20,Friday,July,3,2024
91493,2023-11-05 01:47:54.597516,1,Sunday,November,4,2023
91494,2024-02-03 06:40:13.597521,6,Saturday,February,1,2024
91495,2023-12-07 06:33:04.597527,6,Thursday,December,4,2023
91496,2024-03-08 18:02:04.597532,18,Friday,March,1,2024
91497,2024-06-07 12:12:25.597537,12,Friday,June,2,2024
91498,2024-06-28 16:18:41.597543,16,Friday,June,2,2024
91499,2024-01-14 13:28:03.597548,13,Sunday,January,1,2024
91500,2023-09-08 22:50:26.597553,22,Friday,September,3,2023
91501,2024-01-07 21:13:00.597559,21,Sunday,January,1,2024
91502,2023-10-31 00:10:34.597564,0,Tuesday,October,4,2023
91503,2024-03-26 23:41:00.597569,23,Tuesday,March,1,2024
91504,2024-07-19 03:43:21.597575,3,Friday,July,3,2024
91505,2024-02-18 22:12:17.597580,22,Sunday,February,1,2024
91506,2023-10-05 18:42:45.597585,18,Thursday,October,4,2023
91507,2024-02-06 07:00:58.597591,7,Tuesday,February,1,2024
91508,2024-05-01 12:05:18.597596,12,Wednesday,May,2,2024
91509,2024-04-17 13:32:01.597601,13,Wednesday,April,2,2024
91510,2024-06-11 19:00:07.597606,19,Tuesday,June,2,2024
91511,2024-05-03 14:27:29.597612,14,Friday,May,2,2024
91512,2023-12-19 09:08:13.597617,9,Tuesday,December,4,2023
91513,2023-09-16 21:35:56.597622,21,Saturday,September,3,2023
91514,2024-04-26 23:35:52.597628,23,Friday,April,2,2024
91515,2024-07-11 15:32:28.597633,15,Thursday,July,3,2024
91516,2024-02-20 09:10:41.597638,9,Tuesday,February,1,2024
91517,2024-04-26 22:42:25.597643,22,Friday,April,2,2024
91518,2024-01-10 07:18:34.597649,7,Wednesday,January,1,2024
91519,2024-09-02 08:05:34.597654,8,Monday,September,3,2024
91520,2024-03-18 10:53:14.597660,10,Monday,March,1,2024
91521,2024-02-29 15:30:57.597665,15,Thursday,February,1,2024
91522,2023-09-30 09:23:42.597670,9,Saturday,September,3,2023
91523,2023-11-09 15:06:26.597676,15,Thursday,November,4,2023
91524,2023-09-14 01:11:51.597681,1,Thursday,September,3,2023
91525,2024-06-13 01:25:01.597687,1,Thursday,June,2,2024
91526,2024-08-04 05:41:28.597692,5,Sunday,August,3,2024
91527,2024-01-12 09:07:57.597698,9,Friday,January,1,2024
91528,2024-07-20 14:59:00.597703,14,Saturday,July,3,2024
91529,2024-06-24 09:32:33.597709,9,Monday,June,2,2024
91530,2024-08-07 18:42:10.597714,18,Wednesday,August,3,2024
91531,2024-06-09 18:54:31.597720,18,Sunday,June,2,2024
91532,2023-12-18 08:25:46.597725,8,Monday,December,4,2023
91533,2024-08-10 00:25:56.597731,0,Saturday,August,3,2024
91534,2024-04-03 03:03:29.597736,3,Wednesday,April,2,2024
91535,2024-04-21 17:50:03.597741,17,Sunday,April,2,2024
91536,2023-09-18 21:38:27.597746,21,Monday,September,3,2023
91537,2024-04-15 22:29:43.597751,22,Monday,April,2,2024
91538,2023-10-08 02:34:34.597757,2,Sunday,October,4,2023
91539,2024-03-02 22:13:35.597762,22,Saturday,March,1,2024
91540,2023-12-09 13:34:44.597767,13,Saturday,December,4,2023
91541,2023-10-25 13:24:08.597772,13,Wednesday,October,4,2023
91542,2023-12-28 20:00:53.597778,20,Thursday,December,4,2023
91543,2023-11-17 10:30:22.597783,10,Friday,November,4,2023
91544,2024-07-25 00:07:17.597788,0,Thursday,July,3,2024
91545,2024-01-09 17:39:49.597793,17,Tuesday,January,1,2024
91546,2023-11-23 17:52:21.597798,17,Thursday,November,4,2023
91547,2024-07-20 23:54:55.597803,23,Saturday,July,3,2024
91548,2024-04-15 06:44:48.597809,6,Monday,April,2,2024
91549,2024-07-26 17:56:04.597814,17,Friday,July,3,2024
91550,2024-07-03 02:55:47.597819,2,Wednesday,July,3,2024
91551,2023-10-06 18:22:17.597824,18,Friday,October,4,2023
91552,2024-07-16 20:09:17.597829,20,Tuesday,July,3,2024
91553,2024-07-20 15:16:34.597835,15,Saturday,July,3,2024
91554,2024-08-15 11:52:27.597841,11,Thursday,August,3,2024
91555,2023-11-29 20:11:12.597846,20,Wednesday,November,4,2023
91556,2023-11-14 04:00:02.597851,4,Tuesday,November,4,2023
91557,2023-11-12 13:00:26.597856,13,Sunday,November,4,2023
91558,2023-10-01 22:35:33.597861,22,Sunday,October,4,2023
91559,2024-03-10 10:59:57.597867,10,Sunday,March,1,2024
91560,2024-07-07 20:37:36.597872,20,Sunday,July,3,2024
91561,2024-07-14 12:20:20.597877,12,Sunday,July,3,2024
91562,2024-08-25 02:03:46.597882,2,Sunday,August,3,2024
91563,2024-05-08 07:22:22.597888,7,Wednesday,May,2,2024
91564,2024-07-29 18:25:40.597893,18,Monday,July,3,2024
91565,2024-03-02 17:55:17.597898,17,Saturday,March,1,2024
91566,2024-01-12 02:22:48.597904,2,Friday,January,1,2024
91567,2024-09-01 19:53:53.597909,19,Sunday,September,3,2024
91568,2024-02-09 01:05:37.597915,1,Friday,February,1,2024
91569,2024-06-11 02:24:36.597920,2,Tuesday,June,2,2024
91570,2024-03-25 04:17:46.597925,4,Monday,March,1,2024
91571,2024-02-15 02:56:14.597931,2,Thursday,February,1,2024
91572,2023-12-02 23:16:09.597936,23,Saturday,December,4,2023
91573,2024-01-23 04:01:27.597941,4,Tuesday,January,1,2024
91574,2024-02-08 19:32:59.597946,19,Thursday,February,1,2024
91575,2024-05-19 23:09:13.597951,23,Sunday,May,2,2024
91576,2024-07-01 07:15:24.597957,7,Monday,July,3,2024
91577,2024-05-23 20:49:12.597962,20,Thursday,May,2,2024
91578,2024-07-21 23:11:35.597967,23,Sunday,July,3,2024
91579,2024-04-19 12:47:38.597972,12,Friday,April,2,2024
91580,2024-06-19 01:50:15.597978,1,Wednesday,June,2,2024
91581,2024-06-05 02:15:36.597983,2,Wednesday,June,2,2024
91582,2023-11-10 21:39:19.597988,21,Friday,November,4,2023
91583,2024-03-20 19:27:21.597993,19,Wednesday,March,1,2024
91584,2023-09-22 19:00:55.597999,19,Friday,September,3,2023
91585,2024-02-28 02:58:04.598004,2,Wednesday,February,1,2024
91586,2024-02-14 01:53:12.598010,1,Wednesday,February,1,2024
91587,2024-04-25 05:18:23.598015,5,Thursday,April,2,2024
91588,2024-08-27 00:25:38.598020,0,Tuesday,August,3,2024
91589,2023-11-15 17:23:29.598025,17,Wednesday,November,4,2023
91590,2024-01-19 17:49:08.598030,17,Friday,January,1,2024
91591,2024-08-25 06:26:06.598036,6,Sunday,August,3,2024
91592,2023-12-05 04:45:21.598041,4,Tuesday,December,4,2023
91593,2024-06-30 04:40:11.598047,4,Sunday,June,2,2024
91594,2023-11-08 20:10:19.598052,20,Wednesday,November,4,2023
91595,2024-07-09 23:21:46.598057,23,Tuesday,July,3,2024
91596,2023-09-23 20:28:33.598063,20,Saturday,September,3,2023
91597,2023-11-10 14:32:06.598068,14,Friday,November,4,2023
91598,2024-03-31 20:38:28.598073,20,Sunday,March,1,2024
91599,2023-12-27 02:24:47.598079,2,Wednesday,December,4,2023
91600,2024-07-13 07:37:04.598084,7,Saturday,July,3,2024
91601,2024-02-19 13:02:28.598089,13,Monday,February,1,2024
91602,2024-01-27 16:32:27.598122,16,Saturday,January,1,2024
91603,2024-03-11 00:04:50.598129,0,Monday,March,1,2024
91604,2024-07-05 04:32:59.598134,4,Friday,July,3,2024
91605,2024-07-17 12:40:35.598140,12,Wednesday,July,3,2024
91606,2024-02-16 02:31:01.598145,2,Friday,February,1,2024
91607,2024-03-22 07:51:15.598150,7,Friday,March,1,2024
91608,2024-07-14 00:10:52.598155,0,Sunday,July,3,2024
91609,2024-07-17 04:36:21.598160,4,Wednesday,July,3,2024
91610,2023-11-21 12:26:59.598166,12,Tuesday,November,4,2023
91611,2024-01-12 12:13:26.598171,12,Friday,January,1,2024
91612,2023-09-30 17:29:14.598176,17,Saturday,September,3,2023
91613,2024-09-04 08:17:01.598181,8,Wednesday,September,3,2024
91614,2024-01-28 23:53:31.598187,23,Sunday,January,1,2024
91615,2024-01-05 18:49:03.598191,18,Friday,January,1,2024
91616,2024-06-11 16:47:30.598196,16,Tuesday,June,2,2024
91617,2023-11-08 12:45:47.598202,12,Wednesday,November,4,2023
91618,2024-01-31 06:21:38.598207,6,Wednesday,January,1,2024
91619,2023-10-30 19:29:17.598212,19,Monday,October,4,2023
91620,2024-01-15 13:17:41.598218,13,Monday,January,1,2024
91621,2024-07-08 02:05:51.598223,2,Monday,July,3,2024
91622,2024-07-15 12:17:02.598228,12,Monday,July,3,2024
91623,2024-03-22 22:33:33.598234,22,Friday,March,1,2024
91624,2024-01-11 20:53:13.598239,20,Thursday,January,1,2024
91625,2024-05-05 09:15:19.598244,9,Sunday,May,2,2024
91626,2024-08-07 10:47:10.598249,10,Wednesday,August,3,2024
91627,2024-06-25 10:29:42.598254,10,Tuesday,June,2,2024
91628,2024-03-14 17:41:41.598259,17,Thursday,March,1,2024
91629,2024-03-14 22:09:54.598265,22,Thursday,March,1,2024
91630,2024-07-03 16:08:16.598269,16,Wednesday,July,3,2024
91631,2023-10-26 22:24:35.598274,22,Thursday,October,4,2023
91632,2023-10-12 02:13:06.598279,2,Thursday,October,4,2023
91633,2024-02-15 06:29:03.598284,6,Thursday,February,1,2024
91634,2024-02-06 02:34:26.598288,2,Tuesday,February,1,2024
91635,2023-11-22 13:04:47.598293,13,Wednesday,November,4,2023
91636,2024-05-18 04:22:23.598297,4,Saturday,May,2,2024
91637,2024-05-23 17:33:37.598302,17,Thursday,May,2,2024
91638,2024-05-15 08:49:17.598307,8,Wednesday,May,2,2024
91639,2023-11-11 22:19:41.598312,22,Saturday,November,4,2023
91640,2023-12-15 17:58:38.598316,17,Friday,December,4,2023
91641,2024-03-09 22:57:45.598321,22,Saturday,March,1,2024
91642,2024-04-09 03:25:54.598326,3,Tuesday,April,2,2024
91643,2024-01-27 05:13:40.598331,5,Saturday,January,1,2024
91644,2024-01-30 08:00:41.598336,8,Tuesday,January,1,2024
91645,2023-12-04 00:14:56.598341,0,Monday,December,4,2023
91646,2024-04-21 13:14:27.598347,13,Sunday,April,2,2024
91647,2024-07-01 22:35:11.598352,22,Monday,July,3,2024
91648,2024-05-12 13:08:03.598357,13,Sunday,May,2,2024
91649,2024-07-23 10:40:11.598362,10,Tuesday,July,3,2024
91650,2024-04-19 00:30:56.598368,0,Friday,April,2,2024
91651,2023-09-14 22:38:55.598373,22,Thursday,September,3,2023
91652,2024-05-28 02:23:09.598378,2,Tuesday,May,2,2024
91653,2024-05-17 23:37:43.598384,23,Friday,May,2,2024
91654,2024-08-26 18:03:54.598395,18,Monday,August,3,2024
91655,2024-08-24 13:32:18.598401,13,Saturday,August,3,2024
91656,2023-12-25 01:43:20.598407,1,Monday,December,4,2023
91657,2024-07-07 15:29:06.598412,15,Sunday,July,3,2024
91658,2024-01-02 15:17:31.598418,15,Tuesday,January,1,2024
91659,2023-10-05 04:52:15.598423,4,Thursday,October,4,2023
91660,2024-02-23 11:03:32.598428,11,Friday,February,1,2024
91661,2024-02-11 22:39:52.598433,22,Sunday,February,1,2024
91662,2023-12-05 00:31:21.598439,0,Tuesday,December,4,2023
91663,2024-08-28 00:28:01.598444,0,Wednesday,August,3,2024
91664,2024-08-21 21:50:29.598450,21,Wednesday,August,3,2024
91665,2023-09-14 23:52:18.598456,23,Thursday,September,3,2023
91666,2023-10-05 12:37:40.598461,12,Thursday,October,4,2023
91667,2024-07-01 07:19:56.598466,7,Monday,July,3,2024
91668,2024-08-30 19:17:48.598471,19,Friday,August,3,2024
91669,2024-01-18 17:44:56.598477,17,Thursday,January,1,2024
91670,2024-03-07 13:12:46.598482,13,Thursday,March,1,2024
91671,2024-07-20 01:40:51.598487,1,Saturday,July,3,2024
91672,2024-07-24 14:44:48.598499,14,Wednesday,July,3,2024
91673,2024-08-24 08:12:59.598504,8,Saturday,August,3,2024
91674,2023-12-21 20:53:11.598509,20,Thursday,December,4,2023
91675,2024-05-10 20:08:50.598514,20,Friday,May,2,2024
91676,2024-02-21 10:32:28.598519,10,Wednesday,February,1,2024
91677,2023-09-12 21:18:37.598524,21,Tuesday,September,3,2023
91678,2023-12-04 07:10:20.598529,7,Monday,December,4,2023
91679,2024-03-02 14:23:22.598534,14,Saturday,March,1,2024
91680,2024-05-29 09:52:04.598540,9,Wednesday,May,2,2024
91681,2023-12-05 22:46:55.598545,22,Tuesday,December,4,2023
91682,2024-01-16 07:36:45.598550,7,Tuesday,January,1,2024
91683,2023-11-24 13:00:10.598555,13,Friday,November,4,2023
91684,2024-08-01 05:59:03.598560,5,Thursday,August,3,2024
91685,2024-06-30 00:33:52.598566,0,Sunday,June,2,2024
91686,2024-02-26 04:22:12.598571,4,Monday,February,1,2024
91687,2024-07-26 15:40:16.598576,15,Friday,July,3,2024
91688,2023-09-17 02:19:28.598582,2,Sunday,September,3,2023
91689,2024-08-21 23:42:22.598587,23,Wednesday,August,3,2024
91690,2024-01-23 00:45:15.598593,0,Tuesday,January,1,2024
91691,2023-11-27 00:09:56.598598,0,Monday,November,4,2023
91692,2024-08-09 21:11:33.598604,21,Friday,August,3,2024
91693,2024-03-07 19:08:11.598609,19,Thursday,March,1,2024
91694,2024-04-04 20:33:50.598614,20,Thursday,April,2,2024
91695,2023-09-29 19:52:10.598619,19,Friday,September,3,2023
91696,2023-12-10 23:02:02.598625,23,Sunday,December,4,2023
91697,2024-08-29 12:14:13.598632,12,Thursday,August,3,2024
91698,2024-07-19 16:29:11.598637,16,Friday,July,3,2024
91699,2024-08-16 17:09:26.598643,17,Friday,August,3,2024
91700,2024-06-12 18:12:01.598649,18,Wednesday,June,2,2024
91701,2024-01-07 20:23:50.598654,20,Sunday,January,1,2024
91702,2024-08-03 22:39:56.598659,22,Saturday,August,3,2024
91703,2024-07-23 21:39:03.598665,21,Tuesday,July,3,2024
91704,2024-05-25 13:35:19.598670,13,Saturday,May,2,2024
91705,2023-09-25 11:16:19.598675,11,Monday,September,3,2023
91706,2024-08-22 18:19:11.598680,18,Thursday,August,3,2024
91707,2023-12-19 21:53:07.598685,21,Tuesday,December,4,2023
91708,2023-12-11 01:14:45.598691,1,Monday,December,4,2023
91709,2024-02-28 07:44:36.598696,7,Wednesday,February,1,2024
91710,2024-02-20 00:32:54.598701,0,Tuesday,February,1,2024
91711,2024-07-24 04:14:10.598707,4,Wednesday,July,3,2024
91712,2023-10-22 22:05:52.598712,22,Sunday,October,4,2023
91713,2024-06-01 22:35:13.598717,22,Saturday,June,2,2024
91714,2024-08-07 12:02:38.598723,12,Wednesday,August,3,2024
91715,2023-12-23 06:15:27.598728,6,Saturday,December,4,2023
91716,2024-09-01 14:49:59.598733,14,Sunday,September,3,2024
91717,2024-02-01 16:50:32.598739,16,Thursday,February,1,2024
91718,2024-01-18 18:55:59.598744,18,Thursday,January,1,2024
91719,2024-03-12 01:45:20.598749,1,Tuesday,March,1,2024
91720,2024-05-21 19:37:56.598754,19,Tuesday,May,2,2024
91721,2024-08-17 15:11:45.598760,15,Saturday,August,3,2024
91722,2024-08-31 14:43:19.598766,14,Saturday,August,3,2024
91723,2024-08-21 04:38:00.598771,4,Wednesday,August,3,2024
91724,2023-10-21 02:37:47.598776,2,Saturday,October,4,2023
91725,2024-08-27 13:13:59.598781,13,Tuesday,August,3,2024
91726,2023-10-31 08:45:00.598787,8,Tuesday,October,4,2023
91727,2023-09-29 16:01:02.598792,16,Friday,September,3,2023
91728,2023-12-15 20:57:19.598797,20,Friday,December,4,2023
91729,2023-12-31 16:46:28.598802,16,Sunday,December,4,2023
91730,2024-02-20 22:29:28.598807,22,Tuesday,February,1,2024
91731,2024-05-18 11:18:30.598813,11,Saturday,May,2,2024
91732,2023-12-27 02:12:18.598818,2,Wednesday,December,4,2023
91733,2023-12-29 11:51:13.598823,11,Friday,December,4,2023
91734,2024-03-22 22:01:27.598829,22,Friday,March,1,2024
91735,2024-08-15 15:15:12.598834,15,Thursday,August,3,2024
91736,2023-09-19 01:09:54.598839,1,Tuesday,September,3,2023
91737,2024-06-13 06:19:23.598845,6,Thursday,June,2,2024
91738,2024-08-20 00:46:56.598850,0,Tuesday,August,3,2024
91739,2023-10-28 04:01:36.598855,4,Saturday,October,4,2023
91740,2024-08-13 18:33:24.598860,18,Tuesday,August,3,2024
91741,2024-08-24 15:02:18.598869,15,Saturday,August,3,2024
91742,2024-04-26 05:17:58.598874,5,Friday,April,2,2024
91743,2024-04-05 20:26:03.598879,20,Friday,April,2,2024
91744,2024-03-04 05:46:20.598885,5,Monday,March,1,2024
91745,2024-05-26 09:02:20.598890,9,Sunday,May,2,2024
91746,2023-10-05 04:09:45.598895,4,Thursday,October,4,2023
91747,2023-11-22 22:08:29.598900,22,Wednesday,November,4,2023
91748,2024-04-22 10:19:09.598906,10,Monday,April,2,2024
91749,2023-12-16 00:35:42.598911,0,Saturday,December,4,2023
91750,2023-09-11 08:03:27.598916,8,Monday,September,3,2023
